url,strategy,finalUrl,fetchedAt,performance,accessibility,bestPractices,seo,fcpMs,lcpMs,speedIndexMs,totalBlockingTimeMs,cls,interactiveMs,fcp,lcp,speedIndex,totalBlockingTime,clsDisplay,status,error
https://b2bindustrial.in/locations/chennai-hse-audit,mobile,https://b2bindustrial.in/locations/chennai-hse-audit,2026-07-14T06:48:01.195Z,100,100,100,100,942,1242,2542,0,0,1242,0.9 s,1.2 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/locations/chennai-hse-audit,desktop,https://b2bindustrial.in/locations/chennai-hse-audit,2026-07-14T06:48:17.046Z,100,100,100,100,241,241,758,0,0.002362586686856879,241,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/delhi-electrical-audit,mobile,https://b2bindustrial.in/locations/delhi-electrical-audit,2026-07-14T06:48:30.241Z,100,100,100,100,901,1212,2233,0,0,1212,0.9 s,1.2 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-electrical-audit,desktop,https://b2bindustrial.in/locations/delhi-electrical-audit,2026-07-14T06:48:45.081Z,100,100,100,100,265,305,905,0,0,305,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-energy-audit,mobile,https://b2bindustrial.in/locations/delhi-energy-audit,2026-07-14T06:49:01.032Z,100,100,100,100,901,901,1843,0,0,901,0.9 s,0.9 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-energy-audit,desktop,https://b2bindustrial.in/locations/delhi-energy-audit,2026-07-14T06:49:15.540Z,100,100,100,100,265,265,794,0,0,265,0.3 s,0.3 s,0.8 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-environmental-audit,mobile,https://b2bindustrial.in/locations/delhi-environmental-audit,2026-07-14T06:49:30.474Z,100,100,100,100,902,1052,1891,0,0,1052,0.9 s,1.1 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-environmental-audit,desktop,https://b2bindustrial.in/locations/delhi-environmental-audit,2026-07-14T06:49:44.209Z,100,100,100,100,242,248,766,0,0.002362586686856879,248,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/delhi-fire-safety-audit,mobile,https://b2bindustrial.in/locations/delhi-fire-safety-audit,2026-07-14T06:49:59.223Z,100,100,100,100,901,1243,2403,0,0,1243,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-fire-safety-audit,desktop,https://b2bindustrial.in/locations/delhi-fire-safety-audit,2026-07-14T06:50:16.093Z,100,100,100,100,242,242,797,0,0.002362586686856879,242,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/delhi-hse-audit,mobile,https://b2bindustrial.in/locations/delhi-hse-audit,2026-07-14T06:50:32.614Z,100,100,100,100,901,1211,2325,0,0,1211,0.9 s,1.2 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/delhi-hse-audit,desktop,https://b2bindustrial.in/locations/delhi-hse-audit,2026-07-14T06:50:48.070Z,100,100,100,100,264,304,938,0,0,304,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-electrical-audit,mobile,https://b2bindustrial.in/locations/faridabad-electrical-audit,2026-07-14T06:51:02.511Z,100,100,100,100,901,1201,2423,0,0,1201,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-electrical-audit,desktop,https://b2bindustrial.in/locations/faridabad-electrical-audit,2026-07-14T06:51:18.002Z,100,100,100,100,241,350,1000,0,0.002362586686856879,351,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/faridabad-energy-audit,mobile,https://b2bindustrial.in/locations/faridabad-energy-audit,2026-07-14T06:51:34.453Z,100,100,100,100,901,901,1962,0,0,901,0.9 s,0.9 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-energy-audit,desktop,https://b2bindustrial.in/locations/faridabad-energy-audit,2026-07-14T06:51:48.348Z,100,100,100,100,241,272,798,0,0.002362586686856879,273,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/faridabad-environmental-audit,mobile,https://b2bindustrial.in/locations/faridabad-environmental-audit,2026-07-14T06:52:04.684Z,100,100,100,100,901,1247,2531,0,0,1247,0.9 s,1.2 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-environmental-audit,desktop,https://b2bindustrial.in/locations/faridabad-environmental-audit,2026-07-14T06:52:20.812Z,100,100,100,100,241,290,937,0,0.002362586686856879,290,0.2 s,0.3 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/faridabad-fire-safety-audit,mobile,https://b2bindustrial.in/locations/faridabad-fire-safety-audit,2026-07-14T06:52:35.911Z,100,100,100,100,901,1201,2307,0,0,1201,0.9 s,1.2 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-fire-safety-audit,desktop,https://b2bindustrial.in/locations/faridabad-fire-safety-audit,2026-07-14T06:52:50.845Z,100,100,100,100,241,284,732,0,0.002362586686856879,284,0.2 s,0.3 s,0.7 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/faridabad-hse-audit,mobile,https://b2bindustrial.in/locations/faridabad-hse-audit,2026-07-14T06:53:05.235Z,100,100,100,100,901,1209,2421,0,0,1209,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/faridabad-hse-audit,desktop,https://b2bindustrial.in/locations/faridabad-hse-audit,2026-07-14T06:53:20.488Z,100,100,100,100,269,309,903,0,0,309,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-carbon-footprint,mobile,https://b2bindustrial.in/locations/gurgaon-carbon-footprint,2026-07-14T06:53:37.763Z,100,100,100,100,955,1255,2516,3,0,1255,1.0 s,1.3 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-carbon-footprint,desktop,https://b2bindustrial.in/locations/gurgaon-carbon-footprint,2026-07-14T06:53:53.932Z,100,100,100,100,241,301,836,0,0.002362586686856879,302,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-electrical-audit,mobile,https://b2bindustrial.in/locations/gurgaon-electrical-audit,2026-07-14T06:54:07.071Z,100,100,100,100,901,1205,2359,0,0,1205,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-electrical-audit,desktop,https://b2bindustrial.in/locations/gurgaon-electrical-audit,2026-07-14T06:54:21.839Z,100,100,100,100,241,344,924,0,0.002362586686856879,344,0.2 s,0.3 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-energy-audit,mobile,https://b2bindustrial.in/locations/gurgaon-energy-audit,2026-07-14T06:54:38.501Z,100,100,100,100,902,1052,2136,0,0,1052,0.9 s,1.1 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-energy-audit,desktop,https://b2bindustrial.in/locations/gurgaon-energy-audit,2026-07-14T06:54:53.856Z,100,100,100,100,242,328,826,0,0.002362586686856879,328,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-environmental-audit,mobile,https://b2bindustrial.in/locations/gurgaon-environmental-audit,2026-07-14T06:55:10.410Z,100,100,100,100,901,901,1883,0,0,901,0.9 s,0.9 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-environmental-audit,desktop,https://b2bindustrial.in/locations/gurgaon-environmental-audit,2026-07-14T06:55:23.773Z,100,100,100,100,241,241,742,0,0.002362586686856879,241,0.2 s,0.2 s,0.7 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-esg-audit,mobile,https://b2bindustrial.in/locations/gurgaon-esg-audit,2026-07-14T06:55:36.571Z,100,100,100,100,901,1051,2202,0,0,1051,0.9 s,1.1 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-esg-audit,desktop,https://b2bindustrial.in/locations/gurgaon-esg-audit,2026-07-14T06:55:52.312Z,100,100,100,100,241,293,834,0,0.002362586686856879,293,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-fire-safety-audit,mobile,https://b2bindustrial.in/locations/gurgaon-fire-safety-audit,2026-07-14T06:56:07.273Z,100,100,100,100,923,1223,2051,0,0,1223,0.9 s,1.2 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-fire-safety-audit,desktop,https://b2bindustrial.in/locations/gurgaon-fire-safety-audit,2026-07-14T06:56:21.058Z,100,100,100,100,241,247,803,0,0.002362586686856879,247,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-hse-audit,mobile,https://b2bindustrial.in/locations/gurgaon-hse-audit,2026-07-14T06:56:35.463Z,100,100,100,100,902,1218,2084,0,0,1218,0.9 s,1.2 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-hse-audit,desktop,https://b2bindustrial.in/locations/gurgaon-hse-audit,2026-07-14T06:56:48.893Z,100,100,100,100,241,285,812,0,0.002362586686856879,285,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-hvac-audit,mobile,https://b2bindustrial.in/locations/gurgaon-hvac-audit,2026-07-14T06:57:02.061Z,100,100,100,100,901,901,2187,0,0,901,0.9 s,0.9 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-hvac-audit,desktop,https://b2bindustrial.in/locations/gurgaon-hvac-audit,2026-07-14T06:57:17.124Z,100,100,100,100,272,348,1032,0,0,348,0.3 s,0.3 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-lightning-protection,mobile,https://b2bindustrial.in/locations/gurgaon-lightning-protection,2026-07-14T06:57:32.606Z,100,100,100,100,901,1205,2267,0,0,1205,0.9 s,1.2 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-lightning-protection,desktop,https://b2bindustrial.in/locations/gurgaon-lightning-protection,2026-07-14T06:57:46.902Z,100,100,100,100,241,287,828,0,0.002362586686856879,287,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/gurgaon-safety-audit,mobile,https://b2bindustrial.in/locations/gurgaon-safety-audit,2026-07-14T06:58:00.698Z,100,100,100,100,901,1201,1813,0,0,1201,0.9 s,1.2 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-safety-audit,desktop,https://b2bindustrial.in/locations/gurgaon-safety-audit,2026-07-14T06:58:13.613Z,97,100,100,100,252,292,1919,0,0,292,0.3 s,0.3 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-thermography-audit,mobile,https://b2bindustrial.in/locations/gurgaon-thermography-audit,2026-07-14T06:58:29.176Z,100,100,100,100,901,901,1936,0,0,901,0.9 s,0.9 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-thermography-audit,desktop,https://b2bindustrial.in/locations/gurgaon-thermography-audit,2026-07-14T06:58:41.319Z,98,100,100,100,251,291,1609,0,0,291,0.3 s,0.3 s,1.6 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-water-audit,mobile,https://b2bindustrial.in/locations/gurgaon-water-audit,2026-07-14T06:58:56.115Z,100,100,100,100,901,1205,2371,0,0,1205,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/gurgaon-water-audit,desktop,https://b2bindustrial.in/locations/gurgaon-water-audit,2026-07-14T06:59:10.185Z,100,100,100,100,241,291,846,0,0.002362586686856879,291,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/hyderabad-electrical-audit,mobile,https://b2bindustrial.in/locations/hyderabad-electrical-audit,2026-07-14T06:59:26.533Z,100,100,100,100,901,1201,2283,0,0,1201,0.9 s,1.2 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/hyderabad-electrical-audit,desktop,https://b2bindustrial.in/locations/hyderabad-electrical-audit,2026-07-14T06:59:42.070Z,100,100,100,100,257,310,1029,0,0.002362586686856879,311,0.3 s,0.3 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/hyderabad-energy-audit,mobile,https://b2bindustrial.in/locations/hyderabad-energy-audit,2026-07-14T06:59:59.311Z,100,100,100,100,902,1202,1883,0,0,1202,0.9 s,1.2 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/hyderabad-energy-audit,desktop,https://b2bindustrial.in/locations/hyderabad-energy-audit,2026-07-14T07:00:11.943Z,100,100,100,100,242,248,865,0,0.002362586686856879,248,0.2 s,0.2 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/hyderabad-environmental-audit,mobile,https://b2bindustrial.in/locations/hyderabad-environmental-audit,2026-07-14T07:00:26.551Z,100,100,100,100,953,953,1870,0,0,953,1.0 s,1.0 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/hyderabad-environmental-audit,desktop,https://b2bindustrial.in/locations/hyderabad-environmental-audit,2026-07-14T07:00:39.509Z,100,100,100,100,242,259,777,0,0.002362586686856879,259,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/hyderabad-fire-safety-audit,mobile,https://b2bindustrial.in/locations/hyderabad-fire-safety-audit,2026-07-14T07:00:55.511Z,96,100,100,100,934,1234,5024,0,0,1234,0.9 s,1.2 s,5.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/hyderabad-fire-safety-audit,desktop,https://b2bindustrial.in/locations/hyderabad-fire-safety-audit,2026-07-14T07:01:14.582Z,98,100,100,100,242,282,1558,0,0.002362586686856879,282,0.2 s,0.3 s,1.6 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/hyderabad-hse-audit,mobile,https://b2bindustrial.in/locations/hyderabad-hse-audit,2026-07-14T07:01:28.919Z,100,100,100,100,916,1216,2735,0,0,1216,0.9 s,1.2 s,2.7 s,0 ms,0,success,
https://b2bindustrial.in/locations/hyderabad-hse-audit,desktop,https://b2bindustrial.in/locations/hyderabad-hse-audit,2026-07-14T07:01:42.139Z,100,100,100,100,258,298,925,0,0,298,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/,mobile,https://b2bindustrial.in/locations/,2026-07-14T07:01:57.427Z,97,100,100,100,901,1201,4561,0,0,1201,0.9 s,1.2 s,4.6 s,0 ms,0,success,
https://b2bindustrial.in/locations/,desktop,https://b2bindustrial.in/locations/,2026-07-14T07:02:16.879Z,96,100,100,100,250,250,2029,0,0,250,0.3 s,0.3 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/manesar-energy-audit,mobile,https://b2bindustrial.in/locations/manesar-energy-audit,2026-07-14T07:02:34.674Z,100,100,100,100,901,1205,2132,0,0,1205,0.9 s,1.2 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/manesar-energy-audit,desktop,https://b2bindustrial.in/locations/manesar-energy-audit,2026-07-14T07:02:49.150Z,100,100,100,100,242,242,807,0,0.002362586686856879,242,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/mumbai-electrical-audit,mobile,https://b2bindustrial.in/locations/mumbai-electrical-audit,2026-07-14T07:03:04.523Z,100,100,100,100,901,909,1993,0,0,909,0.9 s,0.9 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-electrical-audit,desktop,https://b2bindustrial.in/locations/mumbai-electrical-audit,2026-07-14T07:03:19.605Z,100,100,100,100,241,241,572,0,0.002362586686856879,241,0.2 s,0.2 s,0.6 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/mumbai-energy-audit,mobile,https://b2bindustrial.in/locations/mumbai-energy-audit,2026-07-14T07:03:34.439Z,100,100,100,100,929,1229,2468,0,0,1229,0.9 s,1.2 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-energy-audit,desktop,https://b2bindustrial.in/locations/mumbai-energy-audit,2026-07-14T07:03:48.414Z,100,100,100,100,241,281,763,0,0.002362586686856879,281,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/mumbai-environmental-audit,mobile,https://b2bindustrial.in/locations/mumbai-environmental-audit,2026-07-14T07:04:01.885Z,100,100,100,100,901,901,1376,0,0,901,0.9 s,0.9 s,1.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-environmental-audit,desktop,https://b2bindustrial.in/locations/mumbai-environmental-audit,2026-07-14T07:04:15.870Z,100,100,100,100,254,294,935,0,0,294,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-fire-safety-audit,mobile,https://b2bindustrial.in/locations/mumbai-fire-safety-audit,2026-07-14T07:04:29.697Z,100,100,100,100,901,1201,2535,0,0,1201,0.9 s,1.2 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-fire-safety-audit,desktop,https://b2bindustrial.in/locations/mumbai-fire-safety-audit,2026-07-14T07:04:45.517Z,100,100,100,100,242,290,885,0,0.002362586686856879,290,0.2 s,0.3 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/mumbai-hse-audit,mobile,https://b2bindustrial.in/locations/mumbai-hse-audit,2026-07-14T07:05:00.750Z,100,100,100,100,902,1052,1875,0,0,1052,0.9 s,1.1 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/mumbai-hse-audit,desktop,https://b2bindustrial.in/locations/mumbai-hse-audit,2026-07-14T07:05:16.509Z,100,100,100,100,241,254,874,0,0.002362586686856879,254,0.2 s,0.3 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/noida-electrical-audit,mobile,https://b2bindustrial.in/locations/noida-electrical-audit,2026-07-14T07:05:32.202Z,97,100,100,100,921,1802,4135,0,0,1802,0.9 s,1.8 s,4.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-electrical-audit,desktop,https://b2bindustrial.in/locations/noida-electrical-audit,2026-07-14T07:05:46.855Z,100,100,100,100,251,291,959,0,0,291,0.3 s,0.3 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-energy-audit,mobile,https://b2bindustrial.in/locations/noida-energy-audit,2026-07-14T07:05:59.813Z,99,100,100,100,901,901,3175,0,0,901,0.9 s,0.9 s,3.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-energy-audit,desktop,https://b2bindustrial.in/locations/noida-energy-audit,2026-07-14T07:06:15.095Z,100,100,100,100,242,282,825,0,0.002362586686856879,282,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/noida-environmental-audit,mobile,https://b2bindustrial.in/locations/noida-environmental-audit,2026-07-14T07:06:30.110Z,98,100,100,100,915,915,4127,0,0,915,0.9 s,0.9 s,4.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-environmental-audit,desktop,https://b2bindustrial.in/locations/noida-environmental-audit,2026-07-14T07:06:45.075Z,100,100,100,100,242,285,814,0,0.002362586686856879,285,0.2 s,0.3 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/noida-esg-audit,mobile,https://b2bindustrial.in/locations/noida-esg-audit,2026-07-14T07:06:58.434Z,100,100,100,100,918,918,2203,0,0,918,0.9 s,0.9 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-esg-audit,desktop,https://b2bindustrial.in/locations/noida-esg-audit,2026-07-14T07:07:13.280Z,100,100,100,100,257,297,896,0,0,297,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-fire-safety-audit,mobile,https://b2bindustrial.in/locations/noida-fire-safety-audit,2026-07-14T07:07:27.399Z,100,100,100,100,902,1052,1839,0,0,1052,0.9 s,1.1 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-fire-safety-audit,desktop,https://b2bindustrial.in/locations/noida-fire-safety-audit,2026-07-14T07:07:41.554Z,100,100,100,100,262,302,865,0,0,302,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-hse-audit,mobile,https://b2bindustrial.in/locations/noida-hse-audit,2026-07-14T07:07:59.061Z,94,100,100,100,901,1201,6294,0,0,1201,0.9 s,1.2 s,6.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-hse-audit,desktop,https://b2bindustrial.in/locations/noida-hse-audit,2026-07-14T07:08:15.622Z,100,100,100,100,242,242,772,0,0.002362586686856879,242,0.2 s,0.2 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/noida-safety-audit,mobile,https://b2bindustrial.in/locations/noida-safety-audit,2026-07-14T07:08:28.520Z,100,100,100,100,901,1051,2184,0,0,1051,0.9 s,1.1 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/locations/noida-safety-audit,desktop,https://b2bindustrial.in/locations/noida-safety-audit,2026-07-14T07:08:43.807Z,98,100,100,100,242,242,1462,0,0.002362586686856879,242,0.2 s,0.2 s,1.5 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/pan-india-energy-audit,mobile,https://b2bindustrial.in/locations/pan-india-energy-audit,2026-07-14T07:08:59.063Z,100,100,100,100,954,1254,2550,3,0,1254,1.0 s,1.3 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/locations/pan-india-energy-audit,desktop,https://b2bindustrial.in/locations/pan-india-energy-audit,2026-07-14T07:09:14.622Z,99,100,100,100,242,242,1303,0,0.002362586686856879,242,0.2 s,0.2 s,1.3 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/pune-electrical-audit,mobile,https://b2bindustrial.in/locations/pune-electrical-audit,2026-07-14T07:09:30.556Z,100,100,100,100,928,928,2285,0,0,928,0.9 s,0.9 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/locations/pune-electrical-audit,desktop,https://b2bindustrial.in/locations/pune-electrical-audit,2026-07-14T07:09:44.894Z,100,100,100,100,241,250,687,0,0.002362586686856879,250,0.2 s,0.2 s,0.7 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/pune-energy-audit,mobile,https://b2bindustrial.in/locations/pune-energy-audit,2026-07-14T07:10:00.416Z,100,100,100,100,929,1229,2353,0,0,1229,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/locations/pune-energy-audit,desktop,https://b2bindustrial.in/locations/pune-energy-audit,2026-07-14T07:10:16.551Z,98,100,100,100,259,299,1555,0,0,299,0.3 s,0.3 s,1.6 s,0 ms,0,success,
https://b2bindustrial.in/locations/pune-environmental-audit,mobile,https://b2bindustrial.in/locations/pune-environmental-audit,2026-07-14T07:10:33.021Z,100,100,100,100,901,1051,1893,0,0,1051,0.9 s,1.1 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/locations/pune-environmental-audit,desktop,https://b2bindustrial.in/locations/pune-environmental-audit,2026-07-14T07:10:47.977Z,99,100,100,100,411,487,1157,0,0.002362586686856879,489,0.4 s,0.5 s,1.2 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/pune-fire-safety-audit,mobile,https://b2bindustrial.in/locations/pune-fire-safety-audit,2026-07-14T07:11:04.257Z,100,100,100,100,928,928,2065,0,0,928,0.9 s,0.9 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/locations/pune-fire-safety-audit,desktop,https://b2bindustrial.in/locations/pune-fire-safety-audit,2026-07-14T07:11:19.715Z,98,100,100,100,241,281,1531,0,0.002362586686856879,281,0.2 s,0.3 s,1.5 s,0 ms,0.002,success,
https://b2bindustrial.in/locations/pune-hse-audit,mobile,https://b2bindustrial.in/locations/pune-hse-audit,2026-07-14T07:11:35.439Z,100,100,100,100,902,902,1731,0,0,902,0.9 s,0.9 s,1.7 s,0 ms,0,success,
